fbTrue1,fbTrue2,fbTrue3,fbTrue4,fbTrue5,fbTrue6,fbTrue7,fbTrue8,fbTrue9,fbTrue10,fbTrue11,fbTrue12,fbTrue13,fbTrue14,fbTrue15,fbTrue16,fbTrue17,fbTrue18,fbTrue19,fbTrue20,fbTrue21,fbTrue22,fbTrue23,fbTrue24,fbTrue25,fbTrue26,fbTrue27,fbTrue28,fbTrue29,fbTrue30,fbTrue31,fbTrue32,fbTrue33,fbTrue34,fbTrue35,fbTrue36,fbTrue37,fbTrue38,fbTrue39,fbTrue40,fbTrue41,fbTrue42,fbTrue43,fbTrue44,fbTrue45,fbTrue46,fbTrue47,fbTrue48,fbTrue49,fbTrue50,fbTrue51,fbTrue52,fbTrue53,fbTrue54,fbTrue55,fbTrue56,fbTrue57,fbTrue58,fbTrue59,fbTrue60,fbTrue61,fbTrue62,fbTrue63,fbTrue64,fbTrue65,fbTrue66,fbTrue67,fbTrue68,fbTrue69,fbTrue70,fbTrue71,fbTrue72
-0.7175228,-0.040736914,0.95582515,-0.6734824,-0.020889044,0.8669024,-0.7576592,-0.085764974,0.86727965,-0.74998474,0.023284137,1.0632643,-0.5437095,-0.050893098,0.50780797,-0.7331848,-0.18486997,0.50314045,-0.7023042,0.015689075,1.2044513,-0.7690104,0.106626704,0.20632976,-0.6840172,-0.047191978,0.12756485,-0.6919867,0.015312627,1.262148,-0.67846036,0.07735099,0.10171467,-0.62479424,-0.13388738,0.023425221,-0.68125975,0.0309809,1.4688795,-0.62275046,0.05952771,1.3609135,-0.750552,-0.006144017,1.385179,-0.6235417,-0.01233381,1.5337769,-0.5361585,0.14162031,1.3934697,-0.8473079,-0.03622961,1.4426315,-0.3203538,0.2413598,1.3325788,-1.05453,-0.13006926,1.3426118,-0.07807726,0.21770272,1.3959517,-1.1358142,-0.37489176,1.3531208,0.005669892,0.1943375,1.45769,0.03095901,0.19269389,1.4784294
-0.7453662,-0.033602104,0.9870986,-0.7029364,-0.0125260055,0.8976768,-0.78846955,-0.07559915,0.89845824,-0.7739846,0.028450832,1.096762,-0.61234206,-0.026344255,0.5258007,-0.7755807,-0.18953802,0.5380835,-0.72576827,0.021600336,1.2378051,-0.7951861,0.11036971,0.18765962,-0.7252306,-0.08860959,0.15116215,-0.71392864,0.020256251,1.2951944,-0.71117985,0.051581353,0.09025538,-0.64918745,-0.1415732,0.035919785,-0.7005901,0.035298243,1.5018203,-0.6453102,0.06724377,1.3931072,-0.7693616,-0.0046925694,1.4190154,-0.63687503,-0.0064899027,1.5619315,-0.56128335,0.15233877,1.4246603,-0.86190844,-0.044532046,1.477458,-0.35495958,0.25250223,1.3373387,-1.0548978,-0.15728135,1.3688602,-0.1081925,0.24408662,1.3853896,-1.1200511,-0.4067123,1.3828187,-0.021353662,0.23154512,1.4459935,0.0045896173,0.23332919,1.4658966
-0.76918614,-0.022126615,0.97190475,-0.72927177,-0.0007904172,0.88139313,-0.8161527,-0.06193337,0.8842217,-0.79272765,0.039051652,1.083254,-0.67225957,-0.006211072,0.5026976,-0.797724,-0.21729818,0.53992486,-0.74990803,0.029167056,1.2258501,-0.81300044,0.10427952,0.13602895,-0.79577136,-0.09273592,0.15663612,-0.73907256,0.027473792,1.2834282,-0.72560877,0.027177066,0.055912793,-0.7725001,-0.18683055,0.04495287,-0.72510135,0.037072167,1.4903368,-0.671219,0.07348989,1.3823305,-0.7932156,-0.0023792684,1.4067338,-0.6625036,-0.0034683347,1.5524431,-0.58675504,0.15847813,1.4129918,-0.88202304,-0.05290824,1.4626596,-0.39357996,0.268241,1.308767,-1.0578632,-0.17857575,1.3400273,-0.145096,0.26467353,1.347712,-1.087137,-0.43494862,1.3484888,-0.055441737,0.2576082,1.4050122,-0.02891773,0.26102787,1.4239107
-0.7927981,-0.008871928,0.919608,-0.75105625,0.012462392,0.8299241,-0.837168,-0.04981233,0.8310983,-0.81974685,0.052639186,1.0299972,-0.6860192,0.015224665,0.45249513,-0.8282417,-0.24947174,0.510046,-0.7749551,0.03853716,1.1716295,-0.84936947,0.11913354,0.09335494,-0.9095208,-0.0904644,0.14874256,-0.7640526,0.035543278,1.2291421,-0.7347264,0.043268517,0.060155988,-0.8978649,-0.19322087,0.04303658,-0.74788237,0.03585334,1.4361128,-0.69762784,0.08054243,1.3294718,-0.81473845,-0.003359601,1.3513894,-0.687815,-0.0021060258,1.5022204,-0.61767375,0.16968636,1.3604228,-0.8999125,-0.064393565,1.4022605,-0.43207043,0.2925539,1.2570677,-1.0618911,-0.19986416,1.2712588,-0.18339759,0.29110533,1.2949283,-1.0502323,-0.45776337,1.2740213,-0.09371978,0.28471714,1.3522711,-0.067471206,0.2881895,1.3715409
-0.81874204,0.0026510954,0.87076515,-0.7746453,0.024885863,0.78243715,-0.8573965,-0.04178971,0.7812687,-0.85318524,0.06420404,0.9790265,-0.67505383,0.0070507824,0.41304097,-0.8560498,-0.2667476,0.47727814,-0.80406636,0.045850113,1.1187239,-0.8569092,0.11779687,0.065009415,-1.0124844,-0.08394104,0.15395206,-0.7931231,0.04145062,1.1761382,-0.73745674,0.042103752,0.0634765,-1.0086423,-0.18771684,0.048669934,-0.7754144,0.03373547,1.3828392,-0.7293937,0.08669746,1.2780918,-0.8398764,-0.006472856,1.2967383,-0.71645176,-0.0015363991,1.451385,-0.65490884,0.18079916,1.307994,-0.9220929,-0.077163756,1.3392928,-0.47569394,0.3203752,1.2151077,-1.0709846,-0.22163746,1.2025104,-0.2270956,0.3265136,1.2529879,-1.028744,-0.47615778,1.2120355,-0.14041424,0.3230509,1.3149998,-0.11543435,0.3273151,1.3357408
-0.842784099999997,0.00158286100000046,0.849263800000001,-0.798480299999997,0.0228454170000003,0.760800100000001,-0.879939849999997,-0.0454110799999997,0.760439400000001,-0.879171429999997,0.0646676700000007,0.955996630000001,-0.675327199999998,-0.0210100109999987,0.400800020000001,-0.882620039999997,-0.26650804,0.453638020000001,-0.829334499999997,0.0485649100000006,1.0957174,-0.859697999999999,0.11884861,0.0647805900000006,-1.08732389999999,-0.0771993099999997,0.162625429999999,-0.818505599999998,0.0433487600000006,1.153085,-0.740700959999999,0.0426330860000003,0.0591592800000003,-1.09709219999999,-0.181090270000001,0.0578411220000002,-0.804053299999997,0.0314099640000007,1.3598385,-0.758954759999997,0.0892054440000004,1.257268,-0.864869599999998,-0.00984632999999907,1.2716074,-0.747414599999997,-0.00402855869999931,1.430233,-0.690190799999997,0.18654191,1.2903497,-0.945745699999998,-0.0851573049999983,1.3084171,-0.519840539999996,0.344445299999998,1.2111372,-1.0855632,-0.247705099999997,1.1827981,-0.272793699999995,0.359189959999997,1.2561278,-1.0313206,-0.499329699999997,1.2027581,-0.188286899999995,0.352865999999998,1.3208559,-0.164151609999995,0.356078649999998,1.3427541
-0.8730305,-0.0059487373,0.8599038,-0.83194727,0.019111559,0.7708819,-0.9107267,-0.052222505,0.77092916,-0.90893275,0.05312361,0.96906936,-0.6994952,-0.015613511,0.41319394,-0.9185099,-0.2670108,0.4597643,-0.85625947,0.037840873,1.1078384,-0.86300945,0.12031241,0.064985216,-1.1245413,-0.07013954,0.17476857,-0.8445832,0.032455504,1.1650239,-0.7448932,0.042665124,0.060497522,-1.1326095,-0.16479824,0.061440945,-0.82989025,0.019123718,1.3716754,-0.7873666,0.07996905,1.2697711,-0.88860667,-0.024013177,1.2829227,-0.77470326,-0.014851585,1.4439201,-0.72220534,0.17893097,1.3052367,-0.964013,-0.104132935,1.3211634,-0.5606013,0.3508552,1.2377573,-1.1041694,-0.27614754,1.2092798,-0.31798226,0.3776573,1.2985139,-1.0576824,-0.52773243,1.2439146,-0.23520839,0.37096506,1.365408,-0.21211773,0.37361634,1.3884766
-0.9086685,-0.02067396,0.89772683,-0.8733444,0.009787843,0.80792135,-0.9478986,-0.06594497,0.8088995,-0.94259477,0.03240812,1.0105405,-0.744245,0.01452294,0.44736487,-0.9741675,-0.26759663,0.49005044,-0.88849854,0.018359795,1.148892,-0.86706346,0.11897421,0.072574794,-1.1428341,-0.063549906,0.18616515,-0.8763446,0.013365328,1.2060134,-0.74853855,0.042138547,0.06558794,-1.1550627,-0.15237308,0.06856662,-0.86329675,0.001807794,1.4128821,-0.8221763,0.06372842,1.3110496,-0.91930634,-0.044151455,1.3237972,-0.8074689,-0.030566752,1.485369,-0.76022094,0.1650376,1.3456221,-0.9907729,-0.12760225,1.3624772,-0.5994064,0.33937216,1.2825867,-1.1272637,-0.30962244,1.2625285,-0.35993612,0.37764168,1.3493934,-1.1005496,-0.5643307,1.2951732,-0.27902305,0.3709353,1.4185252,-0.25665194,0.37349424,1.4423025
-0.95082754,-0.040149823,0.9431547,-0.92444974,-0.005546227,0.85178983,-0.9916758,-0.087736055,0.85628855,-0.9817775,0.008294016,1.0588739,-0.8130332,0.03391333,0.4874831,-1.0338373,-0.25369078,0.5190949,-0.9239702,-0.0040791035,1.1958779,-0.8881141,0.094820365,0.09110546,-1.1648147,-0.052656725,0.195274,-0.9115119,-0.008454829,1.2529844,-0.7603274,0.036508188,0.07464516,-1.1677876,-0.133114,0.0712325,-0.9033804,-0.019038841,1.4601566,-0.8616596,0.04388313,1.3591858,-0.9556184,-0.06699096,1.3698392,-0.84515333,-0.05072753,1.5310414,-0.8022804,0.1465143,1.3943741,-1.0251684,-0.15205278,1.4085033,-0.6397594,0.3154955,1.3218511,-1.1545068,-0.33807456,1.3064334,-0.40036422,0.3579558,1.386355,-1.1466361,-0.5953424,1.3266044,-0.31956166,0.3527841,1.4557475,-0.29716188,0.35594112,1.4794255
-0.99805456,-0.05796051,0.96440655,-0.980896,-0.017771631,0.8731313,-1.036819,-0.10801533,0.8779739,-1.02908,-0.01707521,1.0829875,-0.8680785,0.0094867945,0.50813913,-1.0659498,-0.21487147,0.5163785,-0.96511453,-0.026917696,1.2174362,-0.9307582,-0.00036607683,0.10510534,-1.1998506,-0.024860114,0.18714297,-0.9513543,-0.0319445,1.2741891,-0.7961079,0.03153585,0.075912,-1.1857356,-0.09147945,0.05587554,-0.9423487,-0.045494244,1.4811523,-0.90187645,0.019509941,1.3809955,-0.99421847,-0.092834055,1.3903012,-0.88168097,-0.0775477,1.5497906,-0.8409171,0.120434515,1.4183514,-1.0633085,-0.17766038,1.4302851,-0.6805041,0.2870856,1.3363612,-1.1917413,-0.3512774,1.3073505,-0.43977892,0.3238561,1.3993933,-1.1879752,-0.60941887,1.3094454,-0.35655576,0.31820786,1.4658246,-0.3332005,0.32133424,1.488565
-1.0392048,-0.073741525,0.9369805,-1.0302405,-0.027571559,0.84737736,-1.0684103,-0.12675017,0.84857297,-1.0767194,-0.043939173,1.0569808,-0.9119814,-0.017486602,0.48323023,-1.0952724,-0.1723918,0.47412217,-1.0093518,-0.049524724,1.1900046,-1.013697,-0.14211065,0.10828376,-1.2434874,0.008304179,0.14577621,-0.995397,-0.055228114,1.2466459,-0.8997498,-0.066176474,0.07291806,-1.2126051,-0.072476074,0.025820613,-0.982217,-0.07614677,1.4527701,-0.9455062,-0.006298095,1.3544421,-1.0343274,-0.12162867,1.3611113,-0.92063063,-0.10769984,1.5208197,-0.8821694,0.09115603,1.3967319,-1.1012102,-0.20832506,1.400836,-0.72216505,0.25858587,1.3155336,-1.2357054,-0.36305007,1.2604008,-0.48175156,0.28818715,1.3833482,-1.2354821,-0.6205466,1.2416635,-0.39917606,0.27958477,1.4502692,-0.3759762,0.28176534,1.4732774
-1.0704534,-0.08388536,0.88696223,-1.0649011,-0.038260087,0.79680544,-1.0898517,-0.14154778,0.79877204,-1.1151005,-0.057482734,1.0053056,-0.94302154,-0.05570683,0.43413335,-1.1141704,-0.17875694,0.42321616,-1.0492982,-0.06653872,1.1389205,-1.1121504,-0.27049488,0.1312744,-1.2803773,0.011749819,0.10934955,-1.0369098,-0.075390115,1.1955216,-1.0052197,-0.20912956,0.061986506,-1.2185916,-0.078698024,0.010000527,-1.0248038,-0.10625912,1.4004582,-0.9908505,-0.029552773,1.3063401,-1.0734342,-0.14961345,1.3059018,-0.9634835,-0.13655664,1.4693139,-0.93114334,0.06836894,1.3526397,-1.1411672,-0.23827012,1.3393664,-0.76938653,0.23558824,1.2745389,-1.2798153,-0.3754962,1.1854297,-0.53089285,0.26688394,1.348126,-1.2690964,-0.63224655,1.1605304,-0.44928712,0.25685376,1.4160305,-0.42617017,0.2587797,1.4391447
-1.0921042,-0.098179296,0.8559331,-1.0833304,-0.056468233,0.76415104,-1.1128567,-0.15840535,0.7697884,-1.1371168,-0.065155745,0.9724618,-0.97591347,-0.103498206,0.39954188,-1.1209918,-0.20987563,0.3952183,-1.073017,-0.08036938,1.1063448,-1.186687,-0.3479995,0.15003103,-1.276809,0.014950931,0.09923887,-1.0629411,-0.092031434,1.1628956,-1.0892038,-0.2965173,0.06144595,-1.2174315,-0.08005442,0.0027152896,-1.0631267,-0.1321669,1.3665805,-1.0215843,-0.0526762,1.2779782,-1.1078631,-0.16965921,1.2676946,-1.00272,-0.16558243,1.4347982,-0.96165246,0.04237943,1.329649,-1.1778407,-0.25958306,1.2918706,-0.8028922,0.21575755,1.2592039,-1.3068612,-0.39851505,1.1312392,-0.5635583,0.27172375,1.31269,-1.279626,-0.6546448,1.1135926,-0.47383988,0.26441008,1.3698584,-0.44852656,0.26655513,1.3905225
-1.1080021,-0.11907405,0.84822035,-1.0916517,-0.08086307,0.75595266,-1.1365186,-0.17696819,0.76269937,-1.1490624,-0.07745281,0.9634477,-0.95564926,-0.16094226,0.40698165,-1.148657,-0.22528297,0.3878174,-1.0869613,-0.10061248,1.0971339,-1.2235203,-0.3522698,0.16594017,-1.2722428,0.02132392,0.093978405,-1.0787572,-0.113203675,1.1537879,-1.1168153,-0.33393103,0.07495415,-1.2201693,-0.07923579,-0.00112468,-1.0865344,-0.15517649,1.3569534,-1.0387454,-0.07698561,1.2703664,-1.130279,-0.18951982,1.2564926,-1.0303605,-0.18945384,1.428289,-0.975726,0.014561042,1.3246346,-1.1998758,-0.28029522,1.2784868,-0.8174376,0.196188,1.2779043,-1.3181337,-0.44259256,1.1321126,-0.58860207,0.28702402,1.3294489,-1.2699612,-0.6960165,1.1426628,-0.4972676,0.2922962,1.3842335,-0.47210127,0.29763424,1.404495
-1.1199213,-0.14756843,0.8705974,-1.0916644,-0.11052752,0.7807628,-1.1569115,-0.19441333,0.7816253,-1.1555696,-0.10219713,0.98621,-0.89802134,-0.23768905,0.4757671,-1.1833661,-0.22277147,0.40544164,-1.0954373,-0.13385102,1.1190522,-1.2117367,-0.3157622,0.22687083,-1.2666074,0.02425436,0.09806746,-1.0869657,-0.1455057,1.1758668,-1.1063988,-0.34443006,0.1369664,-1.2190039,-0.07614332,0.00048303604,-1.090524,-0.18169248,1.3802595,-1.043788,-0.10658627,1.2904279,-1.137033,-0.21823934,1.2818385,-1.0345626,-0.21180591,1.4536128,-0.98178315,-0.014483415,1.3449231,-1.2034178,-0.30890426,1.3125073,-0.83010167,0.17707902,1.3220353,-1.3186216,-0.49445328,1.1939728,-0.6144778,0.28353468,1.3958409,-1.238077,-0.73525184,1.2407084,-0.52979076,0.2948005,1.4596554,-0.50728637,0.3016607,1.4824339
-1.119418,-0.1891341,0.9216306,-1.0814329,-0.15239845,0.8353267,-1.1584184,-0.22536026,0.82865,-1.1537205,-0.14467,1.0380003,-0.8475059,-0.3087149,0.5754548,-1.2105204,-0.22449286,0.45407987,-1.0963798,-0.17858942,1.171516,-1.1765378,-0.30380207,0.33425772,-1.2729938,0.00052498654,0.12560785,-1.0871909,-0.18720785,1.2287593,-1.0843195,-0.35122645,0.23809427,-1.2218372,-0.07095124,0.006684959,-1.0839248,-0.21323447,1.4346972,-1.0413549,-0.14187607,1.3398778,-1.1326518,-0.2554527,1.3396775,-1.0257229,-0.23587866,1.5089871,-0.98477626,-0.04658931,1.394801,-1.1942905,-0.34351698,1.3845439,-0.8344134,0.14692305,1.3817139,-1.3249172,-0.5379794,1.3016474,-0.6200906,0.25458983,1.4575249,-1.2076272,-0.76251376,1.3514771,-0.5422149,0.27506807,1.5274329,-0.5221282,0.28503877,1.5512967
-1.1115868,-0.23075281,0.9764229,-1.0709522,-0.19264911,0.89193815,-1.1509279,-0.26189524,0.88175935,-1.1454163,-0.18902151,1.0939375,-0.82202774,-0.36011678,0.65385985,-1.2128888,-0.2771523,0.50900453,-1.0912449,-0.22156033,1.22911,-1.1549683,-0.3315781,0.41976964,-1.277294,-0.06988348,0.16941458,-1.0815896,-0.2291747,1.2864189,-1.070551,-0.39019448,0.3226174,-1.2284468,-0.09018022,0.031318665,-1.079541,-0.24552573,1.4933655,-1.0365486,-0.178573,1.3955703,-1.1275799,-0.29227135,1.4001317,-1.0182093,-0.26804253,1.5651336,-0.97956985,-0.08287118,1.4493461,-1.1856127,-0.37833887,1.4529731,-0.82944226,0.10729899,1.4103034,-1.3124183,-0.5759129,1.3715136,-0.61328137,0.2197562,1.4727659,-1.19304,-0.80046976,1.4159954,-0.51637423,0.22983076,1.516109,-0.48931456,0.23618652,1.5334222
-1.1015029,-0.264664,0.99342614,-1.0612537,-0.22666486,0.90871006,-1.1387533,-0.29872572,0.8989223,-1.1379793,-0.22209151,1.1098421,-0.81115776,-0.40608627,0.6807846,-1.1888387,-0.3283832,0.5252514,-1.0845338,-0.25755364,1.2445675,-1.128906,-0.38711324,0.42556268,-1.2736402,-0.15093826,0.1734677,-1.0759604,-0.2650907,1.3020583,-1.0426761,-0.4593993,0.33988982,-1.246261,-0.2195661,0.045369685,-1.0722879,-0.28393596,1.5087702,-1.0288684,-0.21671078,1.4113514,-1.1221482,-0.3285892,1.415467,-1.0118798,-0.30783987,1.580872,-0.96938497,-0.121189274,1.4626801,-1.1814831,-0.41466713,1.4668245,-0.81637627,0.0631577,1.409465,-1.3087374,-0.6076414,1.3756208,-0.5950784,0.17743327,1.4447082,-1.2118869,-0.84581465,1.3990525,-0.4939556,0.18736473,1.4770603,-0.46506828,0.19414188,1.4909153
-1.0930463,-0.29314676,0.9708747,-1.0548853,-0.25518972,0.8851791,-1.131104,-0.32883292,0.87729657,-1.1285142,-0.25017288,1.0874548,-0.81487906,-0.44183332,0.6522601,-1.1903768,-0.3711715,0.5062005,-1.0734301,-0.28957313,1.2204144,-1.0792489,-0.4797292,0.3438213,-1.2695212,-0.24952723,0.13021034,-1.06487,-0.29874766,1.2776687,-0.97216487,-0.54985213,0.2836842,-1.2156308,-0.33892184,0.025458634,-1.0611566,-0.32560503,1.4834923,-1.0164912,-0.25564396,1.3885957,-1.1121864,-0.3655404,1.3886948,-1.0017407,-0.35210574,1.5555108,-0.95649207,-0.15929368,1.4377282,-1.1771611,-0.45212713,1.431691,-0.808211,0.023403212,1.3680009,-1.3041157,-0.6353506,1.3218615,-0.5831818,0.13292581,1.393306,-1.234999,-0.8840002,1.3146607,-0.4807955,0.13860174,1.4225626,-0.45123446,0.14419726,1.4354932
-1.0846168,-0.32776767,0.913341,-1.0447133,-0.29431033,0.82657087,-1.1231358,-0.365811,0.82088697,-1.1195141,-0.27929482,1.0279193,-0.82421577,-0.4735952,0.5698065,-1.1900878,-0.4098046,0.45129237,-1.0638916,-0.3207556,1.1600256,-0.9841492,-0.5851943,0.21143651,-1.2864059,-0.2414001,0.098032534,-1.0543618,-0.33126193,1.2168965,-0.85828197,-0.64729863,0.19408166,-1.2176242,-0.34617135,0.01954323,-1.0451642,-0.36577284,1.4214029,-1.0020573,-0.2930827,1.3278463,-1.099597,-0.40134004,1.326759,-0.9856996,-0.3931229,1.4930629,-0.94519544,-0.195363,1.3779945,-1.170411,-0.4859963,1.3639925,-0.80313104,-0.010144547,1.3022373,-1.3002055,-0.6501403,1.229974,-0.5742005,0.09090281,1.3278103,-1.2545586,-0.8998016,1.1826332,-0.47339684,0.09302246,1.3625269,-0.4443072,0.09788308,1.3767585
-1.0596373,-0.369502839999995,0.867419800000003,-1.0219064,-0.343118199999995,0.777303340000003,-1.0993973,-0.415820539999995,0.779371100000003,-1.0929916,-0.311816699999995,0.978124000000003,-0.846080659999997,-0.501607359999999,0.476211000000008,-1.1776274,-0.435206829999993,0.409881700000003,-1.0412724,-0.351796149999996,1.112257,-0.858840050000012,-0.677517349999992,0.108304920000006,-1.2804104,-0.227118879999998,0.0803899199999983,-1.0303987,-0.364505619999996,1.168433,-0.724016200000013,-0.716819049999996,0.124996364000002,-1.2206706,-0.34274876,0.0101802945000007,-1.0166351,-0.406466129999996,1.3712835,-0.974256930000004,-0.331531299999996,1.2791761,-1.0744082,-0.437360049999996,1.2769794,-0.957028030000004,-0.435437859999996,1.4421839,-0.920927760000004,-0.231254799999996,1.3281443,-1.1520907,-0.518723199999996,1.3071971,-0.791155100000002,-0.0422338099999961,1.24063750000001,-1.2847929,-0.655130300000002,1.14740350000001,-0.561384300000002,0.0575455870000034,1.26351010000001,-1.2495339,-0.892290800000004,1.05165740000001,-0.461229380000002,0.062699630000002,1.29975300000001,-0.432421100000002,0.0687250200000015,1.31411080000001
-1.022219,-0.42410555,0.85473126,-0.9931859,-0.3917313,0.76335436,-1.0685433,-0.46653104,0.767939,-1.0469615,-0.3735945,0.9710586,-0.8587607,-0.51611173,0.42697746,-1.1622251,-0.4652061,0.40155104,-0.99151486,-0.40114996,1.1068205,-0.79264474,-0.71999276,0.079812825,-1.2746425,-0.23386651,0.09127027,-0.9804607,-0.41123587,1.1634914,-0.65279984,-0.7262348,0.09994054,-1.2211792,-0.34353724,0.007708788,-0.9698631,-0.4455853,1.3679571,-0.9263725,-0.37383935,1.2738509,-1.0258698,-0.48030573,1.273919,-0.907752,-0.47222927,1.43761,-0.877512,-0.2717954,1.3238204,-1.1067142,-0.559253,1.3021885,-0.7589523,-0.08040315,1.2261478,-1.2293289,-0.6714406,1.1174444,-0.5375135,0.03859347,1.2349994,-1.214817,-0.89396334,0.9873344,-0.4363194,0.054729104,1.2645038,-0.40741444,0.064056665,1.2767458
-0.97268534,-0.48331743,0.8701191,-0.94679934,-0.44738176,0.7791285,-1.021877,-0.5224822,0.78337204,-0.99352807,-0.43737924,0.9890766,-0.8210123,-0.54379547,0.43045652,-1.1335433,-0.5123942,0.4221975,-0.933727,-0.45342782,1.1248381,-0.7842635,-0.7322937,0.07048428,-1.2671907,-0.26472116,0.13370788,-0.921497,-0.45983303,1.1818023,-0.64296854,-0.7272687,0.06714207,-1.2240865,-0.34340075,0.016149104,-0.90487754,-0.48417145,1.3873013,-0.866709,-0.4150437,1.289019,-0.9613413,-0.5256167,1.2963092,-0.84298235,-0.50317526,1.4595997,-0.8256168,-0.309097,1.3378451,-1.043039,-0.60289454,1.3266618,-0.7173215,-0.11150631,1.240596,-1.1608961,-0.7074496,1.1344932,-0.51643217,0.039664388,1.2486343,-1.1568959,-0.91840893,0.9857123,-0.42245787,0.07537222,1.2841996,-0.39675403,0.090465784,1.2977593
-0.9115529,-0.5375005,0.8948364,-0.88850313,-0.4993081,0.8040025,-0.95843714,-0.5792327,0.8080087,-0.93485314,-0.4938589,1.014202,-0.76245797,-0.5871048,0.45315433,-1.0786663,-0.607092,0.45053568,-0.87544364,-0.49841622,1.1510035,-0.7765608,-0.7409264,0.07552737,-1.2573097,-0.3658582,0.18160701,-0.8625791,-0.5026659,1.2080294,-0.636392,-0.75148666,0.059974134,-1.2205975,-0.36760587,0.038367093,-0.8468567,-0.5187591,1.4144083,-0.81336725,-0.44984245,1.3142891,-0.8982557,-0.5678675,1.3242311,-0.7783536,-0.52863157,1.4824456,-0.77970076,-0.34218502,1.3650209,-0.9721297,-0.6513034,1.3581239,-0.68693876,-0.13584957,1.2698989,-1.0875103,-0.76618326,1.1703987,-0.509667,0.042316705,1.2801561,-1.0767484,-0.97579086,1.020051,-0.423657,0.09256327,1.3182176,-0.40108973,0.111625046,1.3323505
-0.8494067,-0.5814775,0.9096519,-0.8297265,-0.5418836,0.81862575,-0.88894707,-0.6300365,0.82271886,-0.8803165,-0.5395632,1.0279033,-0.7278931,-0.6102402,0.4557932,-0.9745537,-0.6852849,0.45852488,-0.82485765,-0.5348815,1.1663494,-0.7703719,-0.74690944,0.07372105,-1.2288871,-0.4888538,0.21529841,-0.81332624,-0.5365524,1.2237928,-0.63013864,-0.75635445,0.05803317,-1.2009261,-0.45540357,0.07399106,-0.797858,-0.5470469,1.4305513,-0.77120215,-0.47670788,1.3293742,-0.84271353,-0.60314626,1.3409617,-0.7261268,-0.54747975,1.4959246,-0.75074744,-0.36678222,1.3822441,-0.9062296,-0.69313544,1.3788471,-0.68197197,-0.14694256,1.2975814,-1.0084653,-0.83157414,1.1995891,-0.52314556,0.047418177,1.3140672,-0.97708714,-1.0422287,1.0536588,-0.43849832,0.10183725,1.3493451,-0.41642544,0.12179747,1.3630105
-0.78922856,-0.6112268,0.91672236,-0.7771384,-0.56786877,0.82608765,-0.81661993,-0.6664932,0.8291204,-0.82971925,-0.5773944,1.0346694,-0.69589543,-0.61560714,0.45485902,-0.8701389,-0.76140904,0.46698117,-0.77973473,-0.5662695,1.1748217,-0.76575994,-0.74309766,0.073641,-1.143342,-0.6061994,0.21459305,-0.769243,-0.5662076,1.2324883,-0.62642205,-0.7542138,0.052144825,-1.1174235,-0.62406486,0.07010239,-0.753449,-0.5743188,1.4393294,-0.73814154,-0.5004057,1.338347,-0.7879526,-0.63689905,1.349448,-0.6803738,-0.5638008,1.502326,-0.73794717,-0.38882887,1.3917121,-0.83595735,-0.73551524,1.3886657,-0.70624495,-0.15988787,1.3091999,-0.9154315,-0.8920634,1.2128041,-0.56462336,0.045253634,1.3428748,-0.8499441,-1.0926173,1.0639918,-0.48467943,0.103384584,1.3828857,-0.4643332,0.12413573,1.3979783
-0.7352137,-0.635262,0.91282016,-0.7292606,-0.58981115,0.82260084,-0.7511842,-0.69378453,0.82450926,-0.7829114,-0.60977453,1.0301698,-0.66419667,-0.62404066,0.4467218,-0.749644,-0.8124609,0.4654387,-0.7371531,-0.5934866,1.1712577,-0.761638,-0.7461517,0.06981844,-1.0114876,-0.7195431,0.1734901,-0.7273102,-0.59204257,1.2290205,-0.6213101,-0.7504405,0.052777708,-0.9509069,-0.77770346,0.051769733,-0.7081103,-0.5997291,1.4355893,-0.7096881,-0.5227543,1.3357531,-0.7295768,-0.66682184,1.3449075,-0.6394873,-0.5751548,1.4996691,-0.7333394,-0.41425046,1.390203,-0.7542706,-0.7750349,1.3802317,-0.75176495,-0.18160614,1.3142793,-0.8026311,-0.9403274,1.2010937,-0.6404689,0.039387077,1.359544,-0.6980774,-1.1278961,1.0577686,-0.5667292,0.102678806,1.4034499,-0.54858196,0.12453827,1.4197352
-0.68734294,-0.65509677,0.90137357,-0.68591386,-0.6083796,0.8116172,-0.6912751,-0.7145188,0.81231,-0.74193585,-0.6385772,1.0173147,-0.61119545,-0.6429833,0.437572,-0.6183874,-0.8212559,0.456905,-0.69732094,-0.6179717,1.1582041,-0.75746125,-0.74111253,0.06955165,-0.83332795,-0.82580256,0.11600965,-0.688012,-0.6157124,1.2160293,-0.6176672,-0.747064,0.04898715,-0.7298552,-0.8827177,0.027000904,-0.66444457,-0.6225757,1.4221747,-0.683136,-0.5459686,1.3238034,-0.67328024,-0.69120073,1.3305342,-0.6011739,-0.5854541,1.4857202,-0.73024106,-0.44597822,1.3793039,-0.6747592,-0.8034727,1.3615255,-0.8057632,-0.22198837,1.3133323,-0.6778575,-0.97571546,1.1824344,-0.73975986,0.015044749,1.3656063,-0.52094746,-1.1361086,1.0547283,-0.6791569,0.091097414,1.40936,-0.6653701,0.11587775,1.4257377
